customer_id,customer_name,segment,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label
PG-18895,Paul Gonzalez,Consumer,Mexico,3,26,13826.65,5,5,4,554,Champions,2,Mid-Value Active
PG-8820,Patrick Gardner,Consumer,Zambia,31,6,1810.32,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
PG-8895,Paul Gonzalez,Consumer,Russia,300,6,1933.78,1,2,2,122,Lost Customers,3,Inactive/Churned
PH-18790,Patricia Hirasaki,Home Office,New Zealand,58,19,9417.77,2,3,3,233,At Risk,2,Mid-Value Active
PH-8790,Patricia Hirasaki,Home Office,Russia,115,6,1718.49,2,2,2,222,Lost Customers,1,Low-Value Occasional
PJ-18835,Patrick Jones,Corporate,Italy,40,18,13618.51,3,3,4,334,Loyal Customers,2,Mid-Value Active
PJ-19015,Pauline Johnson,Consumer,United States,20,19,9147.37,4,3,3,433,Loyal Customers,2,Mid-Value Active
PJ-8835,Patrick Jones,Corporate,Nigeria,43,6,785.86,3,2,1,321,Others,1,Low-Value Occasional
PJ-9015,Pauline Johnson,Consumer,Ukraine,197,7,6592.25,1,2,3,123,Hibernating,1,Low-Value Occasional
PK-18910,Paul Knutson,Home Office,Mexico,99,15,7227.96,2,3,3,233,At Risk,2,Mid-Value Active
PK-19075,Pete Kriz,Consumer,United States,9,29,17529.63,5,5,5,555,Champions,0,High-Value Customers
PK-8910,Paul Knutson,Home Office,Kazakhstan,122,4,933.02,2,1,1,211,Lost Customers,1,Low-Value Occasional
PK-9075,Pete Kriz,Consumer,Turkey,495,3,961.62,1,1,1,111,Lost Customers,3,Inactive/Churned
PL-18925,Paul Lucas,Home Office,Myanmar (Burma),16,19,14172.77,4,3,5,435,Loyal Customers,2,Mid-Value Active
PL-8925,Paul Lucas,Home Office,Iran,50,3,730.11,3,1,1,311,Others,1,Low-Value Occasional
PM-18940,Paul MacIntyre,Consumer,France,30,22,12853.13,3,4,4,344,Loyal Customers,2,Mid-Value Active
PM-19135,Peter McVee,Home Office,Australia,13,20,9831.95,5,4,4,544,Champions,2,Mid-Value Active
PM-8940,Paul MacIntyre,Consumer,Morocco,56,7,1347.26,2,2,2,222,Lost Customers,1,Low-Value Occasional
PM-9135,Peter McVee,Home Office,Iran,302,6,1416.24,1,2,2,122,Lost Customers,3,Inactive/Churned
PN-18775,Parhena Norris,Home Office,China,16,31,11267.38,4,5,4,454,Champions,2,Mid-Value Active
PN-8775,Parhena Norris,Home Office,Cote d'Ivoire,54,5,1494.33,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
PO-18850,Patrick O'Brill,Consumer,United States,5,40,25114.58,5,5,5,555,Champions,0,High-Value Customers
PO-18865,Patrick O'Donnell,Consumer,United Kingdom,1,32,21000.7,5,5,5,555,Champions,0,High-Value Customers
PO-19180,Philisse Overcash,Home Office,United States,161,22,16621.61,1,4,5,145,At Risk,0,High-Value Customers
PO-19195,Phillina Ober,Home Office,Spain,87,20,10744.2,2,4,4,244,At Risk,2,Mid-Value Active
PO-8850,Patrick O'Brill,Consumer,South Africa,128,4,1432.99,2,1,2,212,Lost Customers,1,Low-Value Occasional
PO-8865,Patrick O'Donnell,Consumer,Algeria,353,6,2938.75,1,2,2,122,Lost Customers,3,Inactive/Churned
PO-9180,Philisse Overcash,Home Office,Nigeria,30,8,1191.67,3,3,1,331,Need Attention,1,Low-Value Occasional
PO-9195,Phillina Ober,Home Office,Morocco,34,8,8217.08,3,3,3,333,Loyal Customers,1,Low-Value Occasional
PP-18955,Paul Prost,Home Office,United States,55,27,21780.99,3,5,5,355,Loyal Customers,0,High-Value Customers
PP-8955,Paul Prost,Home Office,Russia,15,3,275.64,4,1,1,411,New Customers,1,Low-Value Occasional
PR-18880,Patrick Ryan,Consumer,Mexico,26,27,13084.2,4,5,4,454,Champions,2,Mid-Value Active
PR-8880,Patrick Ryan,Consumer,Nigeria,197,5,1082.69,1,2,1,121,Lost Customers,1,Low-Value Occasional
PS-18760,Pamela Stobb,Consumer,Indonesia,30,28,15851.27,3,5,5,355,Loyal Customers,0,High-Value Customers
PS-18970,Paul Stevenson,Home Office,Colombia,28,32,18139.17,4,5,5,455,Champions,0,High-Value Customers
PS-19045,Penelope Sewall,Home Office,United States,21,24,28986.87,4,4,5,445,Champions,0,High-Value Customers
PS-8760,Pamela Stobb,Consumer,Democratic Republic of the Congo,348,5,1690.54,1,2,2,122,Lost Customers,3,Inactive/Churned
PS-8970,Paul Stevenson,Home Office,Romania,125,3,1376.95,2,1,2,212,Lost Customers,1,Low-Value Occasional
PS-9045,Penelope Sewall,Home Office,Czech Republic,62,6,782.92,2,2,1,221,Lost Customers,1,Low-Value Occasional
PT-19090,Pete Takahito,Consumer,Germany,7,22,8325.69,5,4,3,543,Loyal Customers,2,Mid-Value Active
PT-9090,Pete Takahito,Consumer,Turkey,3,5,4658.73,5,2,3,523,New Customers,1,Low-Value Occasional
PV-18985,Paul Van Hugh,Home Office,Brazil,9,28,12467.67,5,5,4,554,Champions,2,Mid-Value Active
PV-8985,Paul Van Hugh,Home Office,Cameroon,145,6,6375.07,1,2,3,123,Hibernating,1,Low-Value Occasional
PW-19030,Pauline Webber,Corporate,United Kingdom,8,30,12792.57,5,5,4,554,Champions,2,Mid-Value Active
PW-19240,Pierre Wener,Consumer,United States,2,19,7128.4,5,3,3,533,Loyal Customers,2,Mid-Value Active
PW-9030,Pauline Webber,Corporate,Kyrgyzstan,58,7,1071.5,2,2,1,221,Lost Customers,1,Low-Value Occasional
PW-9240,Pierre Wener,Consumer,Egypt,62,5,1172.64,2,2,1,221,Lost Customers,1,Low-Value Occasional
QJ-19255,Quincy Jones,Corporate,China,26,20,18045.36,4,4,5,445,Champions,0,High-Value Customers
QJ-9255,Quincy Jones,Corporate,Turkey,294,3,350.48,1,1,1,111,Lost Customers,3,Inactive/Churned
RA-19285,Ralph Arnett,Consumer,Spain,6,21,16698.3,5,4,5,545,Champions,0,High-Value Customers
RA-19885,Ruben Ausman,Corporate,China,44,21,15163.79,3,4,5,345,Loyal Customers,2,Mid-Value Active
RA-19915,Russell Applegate,Consumer,United States,13,25,20514.25,5,4,5,545,Champions,0,High-Value Customers
RA-19945,Ryan Akin,Consumer,France,2,23,11650.09,5,4,4,544,Champions,2,Mid-Value Active
RA-9285,Ralph Arnett,Consumer,Turkey,255,13,6114.65,1,3,3,133,At Risk,1,Low-Value Occasional
RA-9885,Ruben Ausman,Corporate,Ukraine,126,7,492.58,2,2,1,221,Lost Customers,1,Low-Value Occasional
RA-9915,Russell Applegate,Consumer,Iran,140,2,363.42,2,1,1,211,Lost Customers,1,Low-Value Occasional
RA-9945,Ryan Akin,Consumer,Nigeria,21,9,2028.84,4,3,2,432,Potential Loyalists,1,Low-Value Occasional
RB-19330,Randy Bradley,Consumer,France,16,30,18261.27,4,5,5,455,Champions,0,High-Value Customers
RB-19360,Raymond Buch,Consumer,Australia,21,23,29044.83,4,4,5,445,Champions,0,High-Value Customers
RB-19435,Richard Bierner,Consumer,Indonesia,20,26,11459.88,4,5,4,454,Champions,2,Mid-Value Active
RB-19465,Rick Bensley,Home Office,Australia,1,36,17150.37,5,5,5,555,Champions,0,High-Value Customers
RB-19570,Rob Beeghly,Consumer,Spain,21,25,10890.16,4,4,4,444,Champions,2,Mid-Value Active
RB-19645,Robert Barroso,Corporate,Spain,151,21,5936.55,1,4,3,143,At Risk,2,Mid-Value Active
RB-19705,Roger Barcio,Home Office,United States,17,15,9268.05,4,3,3,433,Loyal Customers,2,Mid-Value Active
RB-19795,Ross Baird,Home Office,Brazil,33,34,18926.64,3,5,5,355,Loyal Customers,0,High-Value Customers
RB-9330,Randy Bradley,Consumer,Morocco,113,8,4538.26,2,3,3,233,At Risk,1,Low-Value Occasional
RB-9360,Raymond Buch,Consumer,Kenya,94,4,404.51,2,1,1,211,Lost Customers,1,Low-Value Occasional
RB-9435,Richard Bierner,Consumer,Lithuania,217,6,3136.96,1,2,2,122,Lost Customers,1,Low-Value Occasional
RB-9465,Rick Bensley,Home Office,Russia,288,3,3675.24,1,1,3,113,Others,3,Inactive/Churned
RB-9570,Rob Beeghly,Consumer,Algeria,447,3,534.27,1,1,1,111,Lost Customers,3,Inactive/Churned
RB-9645,Robert Barroso,Corporate,Algeria,240,3,282.59000000000003,1,1,1,111,Lost Customers,1,Low-Value Occasional
RB-9705,Roger Barcio,Home Office,Egypt,150,11,5997.59,1,3,3,133,At Risk,1,Low-Value Occasional
RB-9795,Ross Baird,Home Office,Moldova,31,3,240.17,3,1,1,311,Others,1,Low-Value Occasional
RC-19825,Roy Collins,Consumer,United Kingdom,119,24,7883.01,2,4,3,243,At Risk,2,Mid-Value Active
RC-19960,Ryan Crowe,Consumer,United Kingdom,23,22,7884.89,4,4,3,443,Loyal Customers,2,Mid-Value Active
RC-9825,Roy Collins,Consumer,Hungary,742,1,37.44,1,1,1,111,Lost Customers,3,Inactive/Churned
RC-9960,Ryan Crowe,Consumer,Algeria,113,4,1601.33,2,1,2,212,Lost Customers,1,Low-Value Occasional
RD-19480,Rick Duston,Consumer,Australia,1,25,16434.24,5,4,5,545,Champions,0,High-Value Customers
RD-19585,Rob Dowd,Consumer,Spain,26,30,16203.33,4,5,5,455,Champions,0,High-Value Customers
RD-19660,Robert Dilbeck,Home Office,Mexico,94,21,12947.96,2,4,4,244,At Risk,2,Mid-Value Active
RD-19720,Roger Demir,Consumer,France,48,26,10800.22,3,5,4,354,Loyal Customers,2,Mid-Value Active
RD-19810,Ross DeVincentis,Home Office,Nicaragua,15,28,6894.21,4,5,3,453,Loyal Customers,2,Mid-Value Active
RD-19900,Ruben Dartt,Consumer,China,33,27,13431.28,3,5,4,354,Loyal Customers,2,Mid-Value Active
RD-19930,Russell D'Ascenzo,Consumer,New Zealand,43,21,9224.37,3,4,3,343,Loyal Customers,2,Mid-Value Active
RD-9480,Rick Duston,Consumer,Morocco,48,6,1050.99,3,2,1,321,Others,1,Low-Value Occasional
RD-9585,Rob Dowd,Consumer,Sudan,36,7,5116.44,3,2,3,323,Potential Loyalists,1,Low-Value Occasional
RD-9660,Robert Dilbeck,Home Office,Egypt,28,9,3374.24,4,3,3,433,Loyal Customers,1,Low-Value Occasional
RD-9720,Roger Demir,Consumer,Egypt,59,6,3816.75,2,2,3,223,Hibernating,1,Low-Value Occasional
RD-9810,Ross DeVincentis,Home Office,Mauritania,54,7,3131.89,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
RD-9900,Ruben Dartt,Consumer,Ukraine,93,9,4738.07,2,3,3,233,At Risk,1,Low-Value Occasional
RD-9930,Russell D'Ascenzo,Consumer,Iran,29,10,6454.99,4,3,3,433,Loyal Customers,1,Low-Value Occasional
RE-19405,Ricardo Emerson,Consumer,El Salvador,29,20,12023.38,4,4,4,444,Champions,2,Mid-Value Active
RE-19450,Richard Eichhorn,Consumer,Dominican Republic,24,17,10558.22,4,3,4,434,Loyal Customers,2,Mid-Value Active
RE-9405,Ricardo Emerson,Consumer,Iran,72,5,1942.71,2,2,2,222,Lost Customers,1,Low-Value Occasional
RE-9450,Richard Eichhorn,Consumer,Saudi Arabia,16,10,5612.47,4,3,3,433,Loyal Customers,1,Low-Value Occasional
RF-19345,Randy Ferguson,Corporate,Spain,65,25,13345.46,2,4,4,244,At Risk,2,Mid-Value Active
RF-19735,Roland Fjeld,Consumer,Australia,2,23,11964.44,5,4,4,544,Champions,2,Mid-Value Active
RF-19840,Roy Französisch,Consumer,India,7,27,14944.39,5,5,5,555,Champions,0,High-Value Customers
RF-9345,Randy Ferguson,Corporate,Saudi Arabia,491,3,3180.69,1,1,3,113,Others,3,Inactive/Churned
RF-9735,Roland Fjeld,Consumer,Iran,119,2,944.43,2,1,1,211,Lost Customers,1,Low-Value Occasional
RF-9840,Roy Französisch,Consumer,Uzbekistan,392,4,539.09,1,1,1,111,Lost Customers,3,Inactive/Churned
RH-19495,Rick Hansen,Consumer,United States,25,27,13228.51,4,5,4,454,Champions,2,Mid-Value Active
RH-19510,Rick Huthwaite,Home Office,United States,21,23,11450.82,4,4,4,444,Champions,2,Mid-Value Active
RH-19555,Ritsa Hightower,Consumer,Philippines,8,20,8853.76,5,4,3,543,Loyal Customers,2,Mid-Value Active
RH-19600,Rob Haberlin,Consumer,United States,7,20,4559.81,5,4,3,543,Loyal Customers,2,Mid-Value Active
RH-9495,Rick Hansen,Consumer,Senegal,97,3,3039.69,2,1,2,212,Lost Customers,1,Low-Value Occasional
RH-9510,Rick Huthwaite,Home Office,Jordan,701,6,1790.96,1,2,2,122,Lost Customers,3,Inactive/Churned
RH-9555,Ritsa Hightower,Consumer,Tanzania,27,8,8734.27,4,3,3,433,Loyal Customers,1,Low-Value Occasional
RH-9600,Rob Haberlin,Consumer,Canada,465,6,3305.25,1,2,3,123,Hibernating,3,Inactive/Churned
RK-19300,Ralph Kennedy,Consumer,Brazil,86,26,13306.78,2,5,4,254,At Risk,2,Mid-Value Active
RK-9300,Ralph Kennedy,Consumer,Kenya,29,4,487.8,4,1,1,411,New Customers,1,Low-Value Occasional
RL-19615,Rob Lucas,Consumer,Australia,121,23,14794.2,2,4,5,245,At Risk,2,Mid-Value Active
RL-9615,Rob Lucas,Consumer,Saudi Arabia,268,6,2378.25,1,2,2,122,Lost Customers,1,Low-Value Occasional
RM-19375,Raymond Messe,Consumer,India,19,24,15939.87,4,4,5,445,Champions,0,High-Value Customers
RM-19675,Robert Marley,Home Office,United States,5,19,11084.29,5,3,4,534,Loyal Customers,2,Mid-Value Active
RM-19750,Roland Murray,Consumer,Brazil,17,18,6415.09,4,3,3,433,Loyal Customers,2,Mid-Value Active
RM-9375,Raymond Messe,Consumer,Bulgaria,10,7,2213.23,5,2,2,522,New Customers,1,Low-Value Occasional
RM-9675,Robert Marley,Home Office,Turkey,37,8,1715.1,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
RM-9750,Roland Murray,Consumer,Poland,41,5,873.27,3,2,1,321,Others,1,Low-Value Occasional
RO-19780,Rose O'Brian,Consumer,China,36,28,18747.32,3,5,5,355,Loyal Customers,0,High-Value Customers
RO-9780,Rose O'Brian,Consumer,Algeria,189,7,3019.28,1,2,2,122,Lost Customers,1,Low-Value Occasional
RP-19270,Rachel Payne,Corporate,Australia,48,24,13617.7,3,4,4,344,Loyal Customers,2,Mid-Value Active
RP-19390,Resi Pölking,Consumer,United States,16,27,15967.16,4,5,5,455,Champions,0,High-Value Customers
RP-19855,Roy Phan,Corporate,Thailand,22,25,10986.2,4,4,4,444,Champions,2,Mid-Value Active
RP-9270,Rachel Payne,Corporate,Kyrgyzstan,287,6,1256.47,1,2,1,121,Lost Customers,1,Low-Value Occasional
RP-9390,Resi Pölking,Consumer,Senegal,271,7,5868.0,1,2,3,123,Hibernating,1,Low-Value Occasional
RP-9855,Roy Phan,Corporate,Morocco,401,6,3538.34,1,2,3,123,Hibernating,3,Inactive/Churned
RR-19315,Ralph Ritter,Consumer,Australia,20,19,11611.72,4,3,4,434,Loyal Customers,2,Mid-Value Active
RR-19525,Rick Reed,Corporate,Dominican Republic,1,25,14735.57,5,4,5,545,Champions,2,Mid-Value Active
RR-9315,Ralph Ritter,Consumer,Poland,233,4,1796.37,1,1,2,112,Lost Customers,1,Low-Value Occasional
RR-9525,Rick Reed,Corporate,Poland,90,6,1343.36,2,2,2,222,Lost Customers,1,Low-Value Occasional
RS-19420,Ricardo Sperren,Corporate,United States,77,27,13899.73,2,5,4,254,At Risk,2,Mid-Value Active
RS-19765,Roland Schwarz,Corporate,United States,37,23,13558.45,3,4,4,344,Loyal Customers,2,Mid-Value Active
RS-19870,Roy Skaria,Home Office,France,78,17,6899.26,2,3,3,233,At Risk,2,Mid-Value Active
RS-9420,Ricardo Sperren,Corporate,Benin,34,5,337.44,3,2,1,321,Others,1,Low-Value Occasional
RS-9765,Roland Schwarz,Corporate,Ghana,124,6,1524.15,2,2,2,222,Lost Customers,1,Low-Value Occasional
RS-9870,Roy Skaria,Home Office,South Africa,21,5,957.69,4,2,1,421,New Customers,1,Low-Value Occasional
RW-19540,Rick Wilson,Corporate,Australia,43,25,19360.65,3,4,5,345,Loyal Customers,0,High-Value Customers
RW-19630,Rob Williams,Corporate,United States,78,24,9027.6,2,4,3,243,At Risk,2,Mid-Value Active
RW-19690,Robert Waldorf,Consumer,China,16,24,11123.7,4,4,4,444,Champions,2,Mid-Value Active
RW-9540,Rick Wilson,Corporate,South Africa,27,7,5684.45,4,2,3,423,New Customers,1,Low-Value Occasional
RW-9630,Rob Williams,Corporate,Benin,400,2,560.01,1,1,1,111,Lost Customers,3,Inactive/Churned
RW-9690,Robert Waldorf,Consumer,Iran,99,7,1368.41,2,2,2,222,Lost Customers,1,Low-Value Occasional
SA-10830,Sue Ann Reed,Consumer,Turkey,209,8,829.02,1,3,1,131,At Risk,1,Low-Value Occasional
SA-20830,Sue Ann Reed,Consumer,United States,64,29,15509.45,2,5,5,255,At Risk,0,High-Value Customers
SB-10170,Sarah Bern,Consumer,Algeria,27,5,1611.36,4,2,2,422,New Customers,1,Low-Value Occasional
SB-10185,Sarah Brown,Consumer,Morocco,79,7,1254.18,2,2,1,221,Lost Customers,1,Low-Value Occasional
SB-10290,Sean Braxton,Corporate,Saudi Arabia,192,5,1953.92,1,2,2,122,Lost Customers,1,Low-Value Occasional
SB-20170,Sarah Bern,Consumer,China,3,15,12895.49,5,3,4,534,Loyal Customers,2,Mid-Value Active
SB-20185,Sarah Brown,Consumer,United States,75,30,20948.37,2,5,5,255,At Risk,0,High-Value Customers
SB-20290,Sean Braxton,Corporate,Italy,42,22,18434.8,3,4,5,345,Loyal Customers,0,High-Value Customers
SC-10020,Sam Craven,Consumer,Romania,265,4,465.75,1,1,1,111,Lost Customers,1,Low-Value Occasional
SC-10050,Sample Company A,Home Office,Libya,43,6,2237.84,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
SC-10095,Sanjit Chand,Consumer,Egypt,226,7,869.98,1,2,1,121,Lost Customers,1,Low-Value Occasional
SC-10230,Scot Coram,Corporate,Albania,922,2,1786.6799999999998,1,1,2,112,Lost Customers,3,Inactive/Churned
SC-10260,Scott Cohen,Corporate,Iran,142,7,3107.39,2,2,2,222,Lost Customers,1,Low-Value Occasional
SC-10305,Sean Christensen,Consumer,Democratic Republic of the Congo,17,6,3147.63,4,2,3,423,New Customers,1,Low-Value Occasional
SC-10380,Shahid Collister,Consumer,Madagascar,276,4,1544.91,1,1,2,112,Lost Customers,1,Low-Value Occasional
SC-10440,Shaun Chance,Corporate,Egypt,93,3,1838.58,2,1,2,212,Lost Customers,1,Low-Value Occasional
SC-10575,Sonia Cooley,Consumer,Iraq,870,1,311.04,1,1,1,111,Lost Customers,3,Inactive/Churned
SC-10680,Steve Carroll,Home Office,Turkey,190,4,6294.36,1,1,3,113,Others,1,Low-Value Occasional
SC-10695,Steve Chapman,Corporate,South Africa,175,4,1464.7,1,1,2,112,Lost Customers,1,Low-Value Occasional
SC-10725,Steven Cartwright,Consumer,Central African Republic,92,7,2944.49,2,2,2,222,Lost Customers,1,Low-Value Occasional
SC-10770,Stewart Carmichael,Corporate,Iraq,185,7,2030.11,1,2,2,122,Lost Customers,1,Low-Value Occasional
SC-10800,Stuart Calhoun,Consumer,Nigeria,360,1,56.81,1,1,1,111,Lost Customers,3,Inactive/Churned
SC-10845,Sung Chung,Consumer,Mauritania,54,4,1368.12,3,1,2,312,Potential Loyalists,1,Low-Value Occasional
SC-20020,Sam Craven,Consumer,France,9,32,10419.1,5,5,4,554,Champions,2,Mid-Value Active
SC-20050,Sample Company A,Home Office,Australia,100,28,16676.29,2,5,5,255,At Risk,0,High-Value Customers
SC-20095,Sanjit Chand,Consumer,United States,76,26,25481.71,2,5,5,255,At Risk,0,High-Value Customers
SC-20230,Scot Coram,Corporate,United States,17,23,20208.44,4,4,5,445,Champions,0,High-Value Customers
SC-20260,Scott Cohen,Corporate,United States,1,24,9304.56,5,4,3,543,Loyal Customers,2,Mid-Value Active
SC-20305,Sean Christensen,Consumer,Spain,30,25,17573.56,3,4,5,345,Loyal Customers,0,High-Value Customers
SC-20380,Shahid Collister,Consumer,Philippines,31,34,15990.91,3,5,5,355,Loyal Customers,0,High-Value Customers
SC-20440,Shaun Chance,Corporate,Mexico,10,23,7604.12,5,4,3,543,Loyal Customers,2,Mid-Value Active
SC-20575,Sonia Cooley,Consumer,Mexico,28,29,9604.73,4,5,3,453,Loyal Customers,2,Mid-Value Active
SC-20680,Steve Carroll,Home Office,China,22,30,13407.79,4,5,4,454,Champions,2,Mid-Value Active
SC-20695,Steve Chapman,Corporate,Philippines,10,35,21928.02,5,5,5,555,Champions,0,High-Value Customers
SC-20725,Steven Cartwright,Consumer,Brazil,13,28,13882.04,5,5,4,554,Champions,2,Mid-Value Active
SC-20770,Stewart Carmichael,Corporate,United States,41,32,14365.31,3,5,5,355,Loyal Customers,0,High-Value Customers
SC-20800,Stuart Calhoun,Consumer,India,31,21,11142.79,3,4,4,344,Loyal Customers,2,Mid-Value Active
SC-20845,Sung Chung,Consumer,Austria,9,23,9785.55,5,4,4,544,Champions,2,Mid-Value Active
SD-10485,Shirley Daniels,Home Office,Morocco,41,7,1138.21,3,2,1,321,Others,1,Low-Value Occasional
SD-20485,Shirley Daniels,Home Office,Cuba,16,31,16691.25,4,5,5,455,Champions,0,High-Value Customers
SE-10110,Sanjit Engle,Consumer,Democratic Republic of the Congo,178,2,591.51,1,1,1,111,Lost Customers,1,Low-Value Occasional
SE-20110,Sanjit Engle,Consumer,Germany,10,32,29396.58,5,5,5,555,Champions,0,High-Value Customers
SF-10065,Sandra Flanagan,Consumer,Ukraine,230,6,3854.76,1,2,3,123,Hibernating,1,Low-Value Occasional
SF-10200,Sarah Foster,Consumer,Turkey,142,8,2608.48,2,3,2,232,At Risk,1,Low-Value Occasional
SF-10965,Sylvia Foulston,Corporate,Iran,181,5,2424.84,1,2,2,122,Lost Customers,1,Low-Value Occasional
SF-20065,Sandra Flanagan,Consumer,China,59,20,7295.26,2,4,3,243,At Risk,2,Mid-Value Active
SF-20200,Sarah Foster,Consumer,United States,6,24,12863.68,5,4,4,544,Champions,2,Mid-Value Active
SF-20965,Sylvia Foulston,Corporate,Australia,49,12,6675.3,3,3,3,333,Loyal Customers,1,Low-Value Occasional
SG-10080,Sandra Glassco,Consumer,Tanzania,370,6,1043.69,1,2,1,121,Lost Customers,3,Inactive/Churned
SG-10470,Sheri Gordon,Consumer,Georgia,129,3,3077.85,2,1,2,212,Lost Customers,1,Low-Value Occasional
SG-10605,Speros Goranitis,Consumer,Romania,234,5,2783.91,1,2,2,122,Lost Customers,1,Low-Value Occasional
SG-10890,Susan Gilcrest,Corporate,Azerbaijan,666,4,1369.32,1,1,2,112,Lost Customers,3,Inactive/Churned
SG-20080,Sandra Glassco,Consumer,United States,9,15,10625.18,5,3,4,534,Loyal Customers,2,Mid-Value Active
SG-20470,Sheri Gordon,Consumer,India,91,27,10653.01,2,5,4,254,At Risk,2,Mid-Value Active
SG-20605,Speros Goranitis,Consumer,United States,76,28,9992.88,2,5,4,254,At Risk,2,Mid-Value Active
SG-20890,Susan Gilcrest,Corporate,Guatemala,17,21,11224.45,4,4,4,444,Champions,2,Mid-Value Active
SH-10395,Shahid Hopkins,Consumer,Canada,192,2,108.93,1,1,1,111,Lost Customers,1,Low-Value Occasional
SH-10635,Stefanie Holloman,Corporate,Moldova,159,4,644.9399999999999,1,1,1,111,Lost Customers,1,Low-Value Occasional
SH-19975,Sally Hughsby,Corporate,Australia,26,26,10805.91,4,5,4,454,Champions,2,Mid-Value Active
SH-20395,Shahid Hopkins,Consumer,El Salvador,24,29,12767.93,4,5,4,454,Champions,2,Mid-Value Active
SH-20635,Stefanie Holloman,Corporate,Germany,31,25,13440.45,3,4,4,344,Loyal Customers,2,Mid-Value Active
SH-9975,Sally Hughsby,Corporate,Hungary,65,8,8003.58,2,3,3,233,At Risk,1,Low-Value Occasional
SJ-10125,Sanjit Jacobs,Home Office,Egypt,393,8,2869.77,1,3,2,132,At Risk,3,Inactive/Churned
SJ-10215,Sarah Jordon,Consumer,Georgia,57,6,1254.12,2,2,1,221,Lost Customers,1,Low-Value Occasional
SJ-10500,Shirley Jackson,Consumer,Georgia,275,3,454.0700000000001,1,1,1,111,Lost Customers,1,Low-Value Occasional
SJ-20125,Sanjit Jacobs,Home Office,France,33,26,10294.85,3,5,4,354,Loyal Customers,2,Mid-Value Active
SJ-20215,Sarah Jordon,Consumer,Mexico,29,30,14180.4,4,5,5,455,Champions,0,High-Value Customers
SJ-20500,Shirley Jackson,Consumer,France,176,24,12841.34,1,4,4,144,At Risk,2,Mid-Value Active
SK-19990,Sally Knutson,Consumer,France,9,18,10908.74,5,3,4,534,Loyal Customers,2,Mid-Value Active
SK-9990,Sally Knutson,Consumer,Austria,31,6,2320.05,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
SL-10155,Sara Luxemburg,Home Office,Cote d'Ivoire,167,12,2375.07,1,3,2,132,At Risk,1,Low-Value Occasional
SL-20155,Sara Luxemburg,Home Office,Mexico,30,29,14334.86,3,5,5,355,Loyal Customers,0,High-Value Customers
SM-10005,Sally Matthias,Consumer,Somalia,105,8,6169.38,2,3,3,233,At Risk,1,Low-Value Occasional
SM-10320,Sean Miller,Home Office,Chad,157,5,3967.54,1,2,3,123,Hibernating,1,Low-Value Occasional
SM-10905,Susan MacKendrick,Consumer,Sierra Leone,133,5,1699.09,2,2,2,222,Lost Customers,1,Low-Value Occasional
SM-10950,Suzanne McNair,Corporate,Iran,105,5,1260.54,2,2,1,221,Lost Customers,1,Low-Value Occasional
SM-20005,Sally Matthias,Consumer,Brazil,148,21,6755.58,1,4,3,143,At Risk,2,Mid-Value Active
SM-20320,Sean Miller,Home Office,Dominican Republic,22,18,31038.77,4,3,5,435,Loyal Customers,0,High-Value Customers
SM-20905,Susan MacKendrick,Consumer,Australia,38,17,6906.9,3,3,3,333,Loyal Customers,2,Mid-Value Active
SM-20950,Suzanne McNair,Corporate,United States,26,29,11492.87,4,5,4,454,Champions,2,Mid-Value Active
SN-10560,Skye Norling,Home Office,Canada,331,5,1387.4,1,2,2,122,Lost Customers,3,Inactive/Churned
SN-10710,Steve Nguyen,Home Office,Austria,253,4,702.24,1,1,1,111,Lost Customers,1,Low-Value Occasional
SN-20560,Skye Norling,Home Office,Pakistan,72,24,12669.05,2,4,4,244,At Risk,2,Mid-Value Active
SN-20710,Steve Nguyen,Home Office,Australia,45,24,12647.75,3,4,4,344,Loyal Customers,2,Mid-Value Active
SO-10335,Sean O'Donnell,Consumer,Iraq,401,4,831.5,1,1,1,111,Lost Customers,3,Inactive/Churned
SO-20335,Sean O'Donnell,Consumer,China,30,26,15494.5,3,5,5,355,Loyal Customers,0,High-Value Customers
SP-10545,Sibella Parks,Corporate,Kenya,505,3,394.59,1,1,1,111,Lost Customers,3,Inactive/Churned
SP-10620,Stefania Perrino,Corporate,Kazakhstan,304,4,282.75,1,1,1,111,Lost Customers,3,Inactive/Churned
SP-10650,Stephanie Phelps,Corporate,Iran,170,5,710.02,1,2,1,121,Lost Customers,1,Low-Value Occasional
SP-10860,Sung Pak,Corporate,Morocco,399,2,498.35,1,1,1,111,Lost Customers,3,Inactive/Churned
SP-10920,Susan Pistek,Consumer,Russia,108,3,825.4399999999999,2,1,1,211,Lost Customers,1,Low-Value Occasional
SP-20545,Sibella Parks,Corporate,Australia,17,18,6743.02,4,3,3,433,Loyal Customers,2,Mid-Value Active
SP-20620,Stefania Perrino,Corporate,Bangladesh,6,30,19015.82,5,5,5,555,Champions,0,High-Value Customers
SP-20650,Stephanie Phelps,Corporate,Indonesia,21,23,10365.62,4,4,4,444,Champions,2,Mid-Value Active
